"sample","name","distribution","size","cpu","real","gc","memory"
48,"kahrs","descending",18,428,428,31,1665136976
49,"kahrs","descending",18,423,423,31,1628662656
50,"kahrs","descending",18,421,421,30,1638047392
51,"kahrs","descending",18,411,411,29,1598957264
52,"kahrs","descending",18,430,430,31,1664869856
53,"kahrs","descending",18,423,423,31,1633006448
54,"kahrs","descending",18,413,413,30,1608484112
55,"kahrs","descending",18,419,419,30,1638221184
56,"kahrs","descending",18,416,416,30,1630648816
57,"kahrs","descending",18,418,418,30,1619702768
58,"kahrs","descending",18,428,429,30,1672826176
59,"kahrs","descending",18,416,416,30,1618984992
60,"kahrs","descending",18,422,422,32,1622787904
61,"kahrs","descending",18,420,420,32,1622104784
62,"kahrs","descending",18,425,425,31,1643545120
63,"kahrs","descending",18,412,412,30,1602549936
64,"kahrs","descending",18,420,420,30,1627958768
65,"kahrs","descending",18,422,422,30,1635829344
66,"kahrs","descending",18,426,426,29,1667198576
67,"kahrs","descending",18,417,417,30,1610171200
68,"kahrs","descending",18,412,412,30,1593026048
69,"kahrs","descending",18,419,419,30,1631739376
70,"kahrs","descending",18,423,423,30,1659385664
71,"kahrs","descending",18,414,414,29,1610898928
72,"kahrs","descending",18,423,423,30,1643562336
73,"kahrs","descending",18,419,419,29,1622876112
74,"kahrs","descending",18,421,421,30,1625848672
75,"kahrs","descending",18,417,417,31,1599288704
76,"kahrs","descending",18,409,409,29,1597117072
77,"kahrs","descending",18,423,423,31,1627692864
78,"kahrs","descending",18,426,426,30,1666499360
79,"kahrs","descending",18,429,429,30,1673386688
80,"kahrs","descending",18,417,417,30,1616954336
81,"kahrs","descending",18,415,415,31,1599604368
82,"kahrs","descending",18,425,426,31,1649539312
83,"kahrs","descending",18,421,421,29,1647936592
84,"kahrs","descending",18,416,416,30,1617692528
85,"kahrs","descending",18,421,421,30,1620425040
86,"kahrs","descending",18,420,420,30,1617615744
87,"kahrs","descending",18,421,421,31,1617205168
88,"kahrs","descending",18,418,418,30,1615576768
89,"kahrs","descending",18,425,426,31,1635825904
90,"kahrs","descending",18,429,429,31,1653537456
91,"kahrs","descending",18,429,429,31,1641464096
92,"kahrs","descending",18,429,429,31,1664632496
93,"kahrs","descending",18,419,419,31,1605178160
94,"kahrs","descending",18,417,417,30,1611134080
95,"kahrs","descending",18,418,418,29,1622454800
96,"kahrs","descending",18,420,420,30,1639071504
97,"kahrs","descending",18,406,406,30,1597375776
98,"kahrs","descending",18,423,423,31,1660325584
99,"kahrs","descending",18,413,413,31,1598170512
0,"kahrs","descending",19,876,876,52,3409206064
1,"kahrs","descending",19,872,872,52,3417547936
2,"kahrs","descending",19,876,876,52,3422369776
3,"kahrs","descending",19,885,885,51,3448294944
4,"kahrs","descending",19,886,887,53,3441615360
5,"kahrs","descending",19,880,880,52,3461964480
6,"kahrs","descending",19,897,897,54,3465849104
7,"kahrs","descending",19,891,891,52,3464455472
8,"kahrs","descending",19,901,901,53,3453300208
9,"kahrs","descending",19,893,893,52,3482647936
10,"kahrs","descending",19,897,897,54,3464007360
11,"kahrs","descending",19,895,895,53,3476535936
12,"kahrs","descending",19,890,890,53,3453498640
13,"kahrs","descending",19,871,871,51,3421090560
14,"kahrs","descending",19,872,872,53,3417781264
15,"kahrs","descending",19,883,884,52,3466551520
16,"kahrs","descending",19,885,885,52,3463927504
17,"kahrs","descending",19,889,889,52,3459728144
18,"kahrs","descending",19,888,888,52,3449433104
19,"kahrs","descending",19,891,891,52,3505400208
20,"kahrs","descending",19,902,902,53,3538728624
21,"kahrs","descending",19,882,882,53,3469686512
22,"kahrs","descending",19,886,887,54,3446859440
23,"kahrs","descending",19,883,883,52,3448539264
24,"kahrs","descending",19,886,886,51,3481573392
25,"kahrs","descending",19,885,885,52,3496981744
26,"kahrs","descending",19,884,884,53,3420128992
27,"kahrs","descending",19,869,869,52,3408995232
28,"kahrs","descending",19,874,874,54,3400201760
29,"kahrs","descending",19,897,897,52,3480350240
30,"kahrs","descending",19,872,872,52,3428098288
31,"kahrs","descending",19,878,878,52,3422229104
32,"kahrs","descending",19,885,885,51,3446875328
33,"kahrs","descending",19,893,893,54,3457382112
34,"kahrs","descending",19,883,883,53,3429177792
35,"kahrs","descending",19,879,879,53,3426090576
36,"kahrs","descending",19,863,863,51,3384524080
37,"kahrs","descending",19,906,906,54,3514446720
38,"kahrs","descending",19,882,882,51,3456623824
39,"kahrs","descending",19,884,884,54,3428472800
40,"kahrs","descending",19,891,891,52,3465846576
41,"kahrs","descending",19,897,897,53,3498022720
42,"kahrs","descending",19,892,892,51,3499985120
43,"kahrs","descending",19,880,881,53,3428582784
44,"kahrs","descending",19,886,887,53,3445227280
45,"kahrs","descending",19,870,870,51,3414732720
46,"kahrs","descending",19,884,884,52,3470490736
47,"kahrs","descending",19,887,887,52,3440155040
48,"kahrs","descending",19,888,888,52,3510134688
49,"kahrs","descending",19,897,897,52,3508594288
50,"kahrs","descending",19,883,883,53,3422457360
51,"kahrs","descending",19,882,882,53,3473359888
52,"kahrs","descending",19,885,885,52,3454712832
53,"kahrs","descending",19,868,868,51,3404496208
54,"kahrs","descending",19,883,884,52,3466976576
55,"kahrs","descending",19,892,892,54,3466666528
56,"kahrs","descending",19,888,888,51,3468997904
57,"kahrs","descending",19,877,877,51,3426033632
58,"kahrs","descending",19,889,890,52,3421508544
59,"kahrs","descending",19,879,879,53,3440007488
60,"kahrs","descending",19,882,882,52,3457958160
61,"kahrs","descending",19,883,883,52,3429248400
62,"kahrs","descending",19,888,888,53,3455819360
63,"kahrs","descending",19,871,871,51,3427360192
64,"kahrs","descending",19,893,893,53,3486288800
65,"kahrs","descending",19,874,874,52,3441477632
66,"kahrs","descending",19,889,889,54,3431236512
67,"kahrs","descending",19,890,891,53,3448951408
68,"kahrs","descending",19,892,892,54,3471921008
69,"kahrs","descending",19,885,885,52,3469458032
70,"kahrs","descending",19,896,897,54,3508971600
71,"kahrs","descending",19,887,887,52,3460743824
72,"kahrs","descending",19,879,879,52,3444696784
73,"kahrs","descending",19,890,890,54,3440813520
74,"kahrs","descending",19,903,904,54,3479334496
75,"kahrs","descending",19,881,882,53,3415125184
76,"kahrs","descending",19,894,894,53,3478052864
77,"kahrs","descending",19,893,893,52,3490920800
78,"kahrs","descending",19,883,883,52,3407979472
79,"kahrs","descending",19,889,890,52,3479314528
80,"kahrs","descending",19,889,889,54,3460970912
81,"kahrs","descending",19,867,867,52,3412322800
82,"kahrs","descending",19,904,905,54,3529452656
83,"kahrs","descending",19,873,873,53,3407182176
84,"kahrs","descending",19,893,893,53,3470130144
85,"kahrs","descending",19,882,882,53,3429111904
86,"kahrs","descending",19,895,895,54,3475801072
87,"kahrs","descending",19,883,884,53,3431687152
88,"kahrs","descending",19,871,871,52,3409130192
89,"kahrs","descending",19,890,890,53,3452535312
90,"kahrs","descending",19,881,881,53,3459879552
91,"kahrs","descending",19,898,898,52,3489300880
92,"kahrs","descending",19,881,881,52,3422321504
93,"kahrs","descending",19,885,885,51,3505620832
94,"kahrs","descending",19,876,876,52,3451732016
95,"kahrs","descending",19,888,888,52,3447364272
96,"kahrs","descending",19,883,883,55,3409388528
97,"kahrs","descending",19,888,889,53,3445277104
98,"kahrs","descending",19,877,877,51,3428860448
99,"kahrs","descending",19,902,902,54,3544110320
0,"kahrs","descending",20,1916,1916,119,7362098528
1,"kahrs","descending",20,1891,1891,118,7243033104
2,"kahrs","descending",20,1888,1889,118,7305064992
3,"kahrs","descending",20,1919,1919,119,7384490288
4,"kahrs","descending",20,1894,1895,122,7211817152
5,"kahrs","descending",20,1899,1899,117,7273954624
6,"kahrs","descending",20,1885,1886,116,7328529120
7,"kahrs","descending",20,1888,1888,117,7323323168
8,"kahrs","descending",20,1900,1900,120,7218386400
9,"kahrs","descending",20,1904,1904,118,7267466080
10,"kahrs","descending",20,1897,1898,118,7283831744
11,"kahrs","descending",20,1925,1926,118,7362698608
12,"kahrs","descending",20,1928,1928,128,7267350000
13,"kahrs","descending",20,1911,1912,127,7270321856
14,"kahrs","descending",20,1903,1903,120,7243690608
15,"kahrs","descending",20,1906,1906,120,7297912160
16,"kahrs","descending",20,1935,1935,124,7293861040
17,"kahrs","descending",20,1884,1884,119,7243320032
18,"kahrs","descending",20,1896,1897,117,7251743120
19,"kahrs","descending",20,1890,1890,114,7284539072
20,"kahrs","descending",20,1910,1910,121,7312038272
21,"kahrs","descending",20,1912,1912,118,7352762352
22,"kahrs","descending",20,1920,1921,120,7296548704
23,"kahrs","descending",20,1933,1933,122,7369845984
24,"kahrs","descending",20,1906,1906,121,7236274784
25,"kahrs","descending",20,1915,1915,118,7304989344
26,"kahrs","descending",20,1883,1884,117,7241680384
27,"kahrs","descending",20,1941,1941,119,7432299120
28,"kahrs","descending",20,1900,1900,120,7287928656
29,"kahrs","descending",20,1929,1929,124,7336645088
30,"kahrs","descending",20,1929,1929,121,7360350240
31,"kahrs","descending",20,1909,1909,117,7313350080
32,"kahrs","descending",20,1922,1922,122,7313427792
33,"kahrs","descending",20,1937,1937,123,7359588800
34,"kahrs","descending",20,1918,1918,120,7284627408
35,"kahrs","descending",20,1904,1904,117,7330877680
36,"kahrs","descending",20,1922,1923,119,7335159024
37,"kahrs","descending",20,1932,1932,120,7321589472
38,"kahrs","descending",20,1920,1921,119,7315319600
39,"kahrs","descending",20,1922,1923,120,7350922400
40,"kahrs","descending",20,1911,1912,121,7266004560
41,"kahrs","descending",20,1902,1902,118,7280867296
42,"kahrs","descending",20,1922,1923,121,7308876064
43,"kahrs","descending",20,1925,1925,124,7368891648
44,"kahrs","descending",20,1882,1882,116,7298244672
45,"kahrs","descending",20,1905,1905,121,7285080304
46,"kahrs","descending",20,1947,1947,119,7422294256
47,"kahrs","descending",20,1900,1901,119,7257629232
48,"kahrs","descending",20,1926,1927,121,7375944544
49,"kahrs","descending",20,1924,1924,123,7317667040
50,"kahrs","descending",20,1891,1891,120,7226939184
51,"kahrs","descending",20,1909,1910,119,7350431488
52,"kahrs","descending",20,1912,1912,120,7298919024
53,"kahrs","descending",20,1873,1873,117,7246155232
54,"kahrs","descending",20,1890,1891,117,7300416112
55,"kahrs","descending",20,1909,1909,119,7302576944
56,"kahrs","descending",20,1907,1907,117,7334163088
57,"kahrs","descending",20,1916,1916,119,7264752992
58,"kahrs","descending",20,1930,1930,118,7386502192
59,"kahrs","descending",20,1941,1942,121,7408841104
60,"kahrs","descending",20,1937,1938,122,7368419072
61,"kahrs","descending",20,1915,1915,120,7329900016
62,"kahrs","descending",20,1924,1924,118,7343668560
63,"kahrs","descending",20,1907,1907,121,7252088256
64,"kahrs","descending",20,1896,1896,118,7280840352
65,"kahrs","descending",20,1922,1922,123,7339100592
66,"kahrs","descending",20,1894,1895,117,7323058512
67,"kahrs","descending",20,1927,1927,119,7453164288
68,"kahrs","descending",20,1941,1942,121,7447590320
69,"kahrs","descending",20,1921,1921,124,7321166192
70,"kahrs","descending",20,1919,1919,119,7353932768
71,"kahrs","descending",20,1876,1877,118,7237191808
72,"kahrs","descending",20,1890,1891,118,7264761552
73,"kahrs","descending",20,1909,1909,120,7318644624
74,"kahrs","descending",20,1903,1903,120,7288215760
75,"kahrs","descending",20,1924,1924,121,7323363552
76,"kahrs","descending",20,1928,1928,120,7319876752
77,"kahrs","descending",20,1937,1937,131,7352904656
78,"kahrs","descending",20,1897,1897,121,7245853648
79,"kahrs","descending",20,1925,1925,120,7341862736
80,"kahrs","descending",20,1899,1900,125,7210386480
81,"kahrs","descending",20,1910,1910,115,7371834400
82,"kahrs","descending",20,1910,1911,120,7322612832
83,"kahrs","descending",20,1906,1906,123,7241947280
84,"kahrs","descending",20,1922,1923,120,7316700256
85,"kahrs","descending",20,1916,1916,121,7314553472
86,"kahrs","descending",20,1915,1916,120,7328618992
87,"kahrs","descending",20,1906,1906,122,7203079120
88,"kahrs","descending",20,1920,1920,121,7338592240
89,"kahrs","descending",20,1940,1940,121,7343932160
90,"kahrs","descending",20,1922,1922,119,7372135504
91,"kahrs","descending",20,1902,1903,120,7291262784
92,"kahrs","descending",20,1918,1918,120,7360391984
93,"kahrs","descending",20,1912,1913,121,7321299760
94,"kahrs","descending",20,1886,1886,120,7289208016
95,"kahrs","descending",20,1911,1911,121,7259616544
96,"kahrs","descending",20,1903,1903,116,7266369408
97,"kahrs","descending",20,1919,1919,119,7339882592
98,"kahrs","descending",20,1908,1908,127,7255361616
99,"kahrs","descending",20,1912,1912,119,7326158032
0,"germane","descending",16,133,133,8,262265744
1,"germane","descending",16,135,135,8,267791600
2,"germane","descending",16,136,136,8,270122080
3,"germane","descending",16,134,134,8,264571904
4,"germane","descending",16,135,135,8,268880064
5,"germane","descending",16,136,136,8,271981616
6,"germane","descending",16,133,133,8,262260256
7,"germane","descending",16,137,138,8,272411632
8,"germane","descending",16,135,135,8,267861968
9,"germane","descending",16,135,135,8,264511984
10,"germane","descending",16,134,134,8,262419392
11,"germane","descending",16,136,136,8,271677216
12,"germane","descending",16,134,134,8,264760224
13,"germane","descending",16,136,136,8,265782160
14,"germane","descending",16,132,132,8,260568800
15,"germane","descending",16,137,137,8,269912112
16,"germane","descending",16,134,134,8,266734912
17,"germane","descending",16,135,135,8,268237504
18,"germane","descending",16,136,136,8,266727392
19,"germane","descending",16,138,138,8,271538480
20,"germane","descending",16,136,136,8,266356304
21,"germane","descending",16,134,134,8,265106912
22,"germane","descending",16,133,133,8,257411728
23,"germane","descending",16,135,135,8,267551968
24,"germane","descending",16,133,133,8,260810912
25,"germane","descending",16,134,134,8,262565824
26,"germane","descending",16,136,136,8,269794848
27,"germane","descending",16,137,137,8,269979632
28,"germane","descending",16,133,133,8,263285392
29,"germane","descending",16,135,135,8,268847488
30,"germane","descending",16,135,135,8,266655696
31,"germane","descending",16,135,135,8,268254640
32,"germane","descending",16,132,132,8,263386240
33,"germane","descending",16,132,132,8,260973360
34,"germane","descending",16,134,134,8,264195392
35,"germane","descending",16,133,133,8,263799600
36,"germane","descending",16,135,135,8,265766912
37,"germane","descending",16,137,137,8,270151632
38,"germane","descending",16,131,131,8,258458016
39,"germane","descending",16,139,139,8,266079440
40,"germane","descending",16,134,134,8,262153472
41,"germane","descending",16,133,133,8,258714704
42,"germane","descending",16,133,133,8,264426496
43,"germane","descending",16,132,132,8,263174208
44,"germane","descending",16,137,137,8,267987168
45,"germane","descending",16,133,133,8,259545920
46,"germane","descending",16,135,135,8,267795728
47,"germane","descending",16,136,136,8,267631392
48,"germane","descending",16,133,133,8,261402992
49,"germane","descending",16,138,138,8,273666304
50,"germane","descending",16,132,132,8,260243312
51,"germane","descending",16,135,135,8,266738656
52,"germane","descending",16,135,135,8,265841376
53,"germane","descending",16,134,134,8,265368448
54,"germane","descending",16,136,137,8,267904400
55,"germane","descending",16,134,134,8,263586048
56,"germane","descending",16,133,133,8,260097312
57,"germane","descending",16,134,134,8,266023840
58,"germane","descending",16,137,137,8,269981040
59,"germane","descending",16,138,138,8,268906864
60,"germane","descending",16,135,135,8,264347760
61,"germane","descending",16,135,135,8,264538608
62,"germane","descending",16,137,137,8,272877696
63,"germane","descending",16,138,138,8,271046528
64,"germane","descending",16,136,136,8,265800304
65,"germane","descending",16,137,137,8,271608992
66,"germane","descending",16,136,136,8,269656128
67,"germane","descending",16,134,134,8,260437104
68,"germane","descending",16,137,137,8,271482384
69,"germane","descending",16,137,137,8,270327312
70,"germane","descending",16,133,133,8,259193664
71,"germane","descending",16,138,139,8,271464320
72,"germane","descending",16,133,133,8,260844384
73,"germane","descending",16,132,132,8,259820240
74,"germane","descending",16,137,137,8,270191680
75,"germane","descending",16,135,135,8,265779104
76,"germane","descending",16,135,135,8,265994656
77,"germane","descending",16,136,136,8,268350048
78,"germane","descending",16,139,139,8,264091216
79,"germane","descending",16,135,135,8,263728112
80,"germane","descending",16,135,135,8,267105040
81,"germane","descending",16,136,136,8,266444224
82,"germane","descending",16,135,135,8,266616400
83,"germane","descending",16,136,136,8,266125024
84,"germane","descending",16,135,135,8,266047152
85,"germane","descending",16,136,136,8,269397264
86,"germane","descending",16,135,135,8,264261328
87,"germane","descending",16,135,135,8,268641920
88,"germane","descending",16,136,136,8,266817792
89,"germane","descending",16,136,136,8,268009776
90,"germane","descending",16,137,137,8,267204336
91,"germane","descending",16,135,135,8,264681040
92,"germane","descending",16,136,136,8,264859728
93,"germane","descending",16,137,137,8,269416208
94,"germane","descending",16,136,136,8,265879376
95,"germane","descending",16,137,137,8,271857872
96,"germane","descending",16,134,134,8,264305488
97,"germane","descending",16,134,134,8,265669056
98,"germane","descending",16,134,134,8,264087168
99,"germane","descending",16,138,138,8,270911280
0,"germane","descending",17,298,298,22,572659776
1,"germane","descending",17,293,293,22,562565120
2,"germane","descending",17,293,293,22,565012672
3,"germane","descending",17,296,296,22,576740560
4,"germane","descending",17,288,288,22,551191760
5,"germane","descending",17,287,287,21,553447664
6,"germane","descending",17,289,289,21,555108224
7,"germane","descending",17,290,290,22,560137072
8,"germane","descending",17,296,296,22,572640016
9,"germane","descending",17,293,293,22,563750800
10,"germane","descending",17,296,296,22,565272144
11,"germane","descending",17,298,298,22,575258000
12,"germane","descending",17,292,292,22,563749600
13,"germane","descending",17,290,290,22,559275680
14,"germane","descending",17,295,295,22,569388016
15,"germane","descending",17,292,292,22,561847776
16,"germane","descending",17,295,295,22,569759712
17,"germane","descending",17,294,294,22,560583008
18,"germane","descending",17,296,296,22,572502592
19,"germane","descending",17,294,294,22,560877728
20,"germane","descending",17,289,289,21,552991152
21,"germane","descending",17,299,299,23,574756064
22,"germane","descending",17,284,284,22,548866128
23,"germane","descending",17,291,291,21,559333744
24,"germane","descending",17,291,291,21,563283536
25,"germane","descending",17,299,299,22,580909472
26,"germane","descending",17,299,299,22,578678288
27,"germane","descending",17,294,294,22,570917472
28,"germane","descending",17,301,301,22,580072736
29,"germane","descending",17,290,291,21,557841376
30,"germane","descending",17,297,297,21,576898768
31,"germane","descending",17,290,290,22,557706368
32,"germane","descending",17,295,295,22,565087744
33,"germane","descending",17,303,303,22,585941904
34,"germane","descending",17,298,298,22,579698576
35,"germane","descending",17,290,290,22,558323888
36,"germane","descending",17,291,291,22,559960992
37,"germane","descending",17,295,295,22,563571952
38,"germane","descending",17,300,300,22,573662192
39,"germane","descending",17,293,293,22,570294448
40,"germane","descending",17,294,294,22,564084304
41,"germane","descending",17,297,297,22,572311856
42,"germane","descending",17,297,297,22,575481696
43,"germane","descending",17,294,294,22,568084096
44,"germane","descending",17,293,293,22,567950112
45,"germane","descending",17,295,296,22,568696784
46,"germane","descending",17,293,293,22,569614352
47,"germane","descending",17,294,294,22,567860816
48,"germane","descending",17,294,294,22,567381008
49,"germane","descending",17,297,297,22,573768960
50,"germane","descending",17,289,289,22,556227056
51,"germane","descending",17,288,288,21,556278624
52,"germane","descending",17,289,289,21,555867152
53,"germane","descending",17,294,295,22,559401680
54,"germane","descending",17,300,300,22,578360560
55,"germane","descending",17,302,302,22,585700352
56,"germane","descending",17,295,295,22,558214880
57,"germane","descending",17,293,293,22,568732336
58,"germane","descending",17,297,297,22,569066016
59,"germane","descending",17,292,292,22,564904560
60,"germane","descending",17,288,288,21,557793904
61,"germane","descending",17,290,290,21,561226640
62,"germane","descending",17,294,294,22,560430848
63,"germane","descending",17,292,292,22,561756800
64,"germane","descending",17,297,297,22,572273968
65,"germane","descending",17,293,293,22,562740272
66,"germane","descending",17,290,291,21,563829952
67,"germane","descending",17,291,291,22,563349792
68,"germane","descending",17,299,299,22,580546368
69,"germane","descending",17,290,290,21,563571952
70,"germane","descending",17,292,292,22,565762080
71,"germane","descending",17,283,283,21,543376576
72,"germane","descending",17,285,285,21,552190528
73,"germane","descending",17,291,291,21,562345056
74,"germane","descending",17,294,294,21,568697408
75,"germane","descending",17,293,293,22,567738752
76,"germane","descending",17,293,293,21,566442144
77,"germane","descending",17,297,297,22,563086624
78,"germane","descending",17,292,292,22,560684624
79,"germane","descending",17,295,295,22,564786992
80,"germane","descending",17,289,289,21,557521264
81,"germane","descending",17,295,295,22,574069280
82,"germane","descending",17,296,297,21,576609840
83,"germane","descending",17,292,292,22,557947184
84,"germane","descending",17,291,291,22,560397792
85,"germane","descending",17,293,293,22,561069296
86,"germane","descending",17,301,301,22,580298176
87,"germane","descending",17,289,289,22,555517408
88,"germane","descending",17,298,298,22,580495360
89,"germane","descending",17,287,287,22,556684368
90,"germane","descending",17,294,294,22,563124160
91,"germane","descending",17,298,298,22,570396944
92,"germane","descending",17,297,297,22,574987520
93,"germane","descending",17,295,295,23,564343728
94,"germane","descending",17,298,298,22,574265104
95,"germane","descending",17,292,292,22,558045792
96,"germane","descending",17,289,289,22,564808560
97,"germane","descending",17,297,297,22,577067136
98,"germane","descending",17,292,292,22,557216944
99,"germane","descending",17,294,294,22,564281168
0,"germane","descending",18,598,598,29,1200694576
1,"germane","descending",18,599,599,29,1195106976
2,"germane","descending",18,618,618,29,1247865504
3,"germane","descending",18,591,591,28,1187460992
4,"germane","descending",18,596,596,29,1197186384
5,"germane","descending",18,600,600,29,1200579648
6,"germane","descending",18,606,606,30,1208493184
7,"germane","descending",18,614,614,30,1236245216
8,"germane","descending",18,600,600,29,1197295920
9,"germane","descending",18,610,610,29,1236927472
10,"germane","descending",18,597,597,28,1206737024
11,"germane","descending",18,586,586,28,1177934656
12,"germane","descending",18,612,612,29,1239914128
13,"germane","descending",18,600,600,29,1207239888
14,"germane","descending",18,588,588,28,1178179328
15,"germane","descending",18,600,600,28,1212259680
16,"germane","descending",18,590,590,28,1187803312
17,"germane","descending",18,614,614,29,1242590128
18,"germane","descending",18,602,602,28,1213543616
19,"germane","descending",18,605,605,28,1221808912
20,"germane","descending",18,596,596,29,1192256208
21,"germane","descending",18,582,582,28,1167628272
22,"germane","descending",18,599,599,29,1200294112
23,"germane","descending",18,607,607,28,1223053888
24,"germane","descending",18,593,593,29,1180985360
25,"germane","descending",18,609,609,30,1220982064
26,"germane","descending",18,592,592,28,1185549504
27,"germane","descending",18,590,590,28,1176874480
28,"germane","descending",18,598,598,28,1201082816
29,"germane","descending",18,606,606,29,1206395424
30,"germane","descending",18,602,602,29,1210190416
31,"germane","descending",18,593,593,28,1194129920
32,"germane","descending",18,590,590,28,1183078960
33,"germane","descending",18,603,604,29,1213921936
34,"germane","descending",18,600,600,30,1196061312
35,"germane","descending",18,607,607,29,1219565104
36,"germane","descending",18,593,594,30,1179108992
37,"germane","descending",18,609,609,28,1234499792
38,"germane","descending",18,593,593,28,1197677264
39,"germane","descending",18,594,594,29,1186227456
40,"germane","descending",18,600,600,28,1218171056
41,"germane","descending",18,598,598,29,1204265648
42,"germane","descending",18,586,586,28,1184956640
43,"germane","descending",18,599,599,28,1210837984
44,"germane","descending",18,607,607,29,1207605600
45,"germane","descending",18,593,593,28,1196385104
46,"germane","descending",18,604,604,28,1223247136
47,"germane","descending",18,601,602,28,1213752544
48,"germane","descending",18,601,601,29,1199791040
49,"germane","descending",18,597,597,29,1191452992
50,"germane","descending",18,608,609,30,1210002096
51,"germane","descending",18,599,599,29,1198669872
52,"germane","descending",18,602,602,29,1203591392
53,"germane","descending",18,587,587,28,1173003792
54,"germane","descending",18,608,608,28,1231708800
55,"germane","descending",18,605,605,29,1215149184
56,"germane","descending",18,588,588,28,1179761376
57,"germane","descending",18,601,601,30,1200227184
58,"germane","descending",18,583,583,28,1173966464
59,"germane","descending",18,594,594,29,1183224752
60,"germane","descending",18,600,600,29,1197272864
61,"germane","descending",18,627,627,30,1194634944
62,"germane","descending",18,614,614,30,1217271840
63,"germane","descending",18,602,602,29,1200719344
64,"germane","descending",18,585,585,29,1153543536
65,"germane","descending",18,595,595,28,1194795440
66,"germane","descending",18,597,597,28,1202288624
67,"germane","descending",18,595,595,29,1193523664
68,"germane","descending",18,608,608,28,1232593248
69,"germane","descending",18,605,605,28,1204938880
70,"germane","descending",18,599,599,28,1194525984
71,"germane","descending",18,603,603,28,1205779584
72,"germane","descending",18,597,598,28,1194313904
73,"germane","descending",18,605,605,29,1212503696
74,"germane","descending",18,589,589,28,1179695120
75,"germane","descending",18,595,595,28,1196787216
76,"germane","descending",18,598,598,28,1201990688
77,"germane","descending",18,603,603,30,1201593472
78,"germane","descending",18,596,596,29,1188071632
79,"germane","descending",18,601,601,29,1211619776
80,"germane","descending",18,601,601,28,1208217104
81,"germane","descending",18,604,604,28,1213649888
82,"germane","descending",18,594,594,28,1194676240
83,"germane","descending",18,614,614,29,1241639456
84,"germane","descending",18,598,598,28,1200523616
85,"germane","descending",18,604,604,29,1209206864
86,"germane","descending",18,585,586,28,1176004656
87,"germane","descending",18,606,606,30,1211346848
88,"germane","descending",18,612,612,29,1217834000
89,"germane","descending",18,596,596,29,1190365328
90,"germane","descending",18,619,619,28,1254094656
91,"germane","descending",18,600,600,29,1201554096
92,"germane","descending",18,596,596,29,1199395936
93,"germane","descending",18,601,602,29,1192101072
94,"germane","descending",18,610,610,30,1210464000
95,"germane","descending",18,605,605,30,1214522144
96,"germane","descending",18,616,616,29,1243614032
97,"germane","descending",18,604,604,29,1205749216
98,"germane","descending",18,607,607,29,1210807264
99,"germane","descending",18,600,600,29,1193480256
0,"germane","descending",19,1250,1250,50,2489230448
1,"germane","descending",19,1298,1298,50,2602940016
2,"germane","descending",19,1261,1261,50,2524360240
3,"germane","descending",19,1253,1253,49,2515677824
4,"germane","descending",19,1272,1272,50,2556643008
5,"germane","descending",19,1279,1279,50,2546816624
6,"germane","descending",19,1276,1276,50,2536172880
7,"germane","descending",19,1260,1260,50,2541072544
8,"germane","descending",19,1274,1274,49,2542309872
9,"germane","descending",19,1322,1322,50,2607052064
10,"germane","descending",19,1271,1271,50,2528306848
11,"germane","descending",19,1275,1275,49,2539189600
12,"germane","descending",19,1261,1261,49,2521966912
13,"germane","descending",19,1271,1272,51,2535590976
14,"germane","descending",19,1252,1252,48,2502213408
15,"germane","descending",19,1259,1260,49,2523335776
16,"germane","descending",19,1271,1271,48,2544828384
17,"germane","descending",19,1244,1244,49,2508165088
18,"germane","descending",19,1297,1297,50,2581546160
19,"germane","descending",19,1271,1271,49,2561527104
20,"germane","descending",19,1298,1299,51,2596344112
21,"germane","descending",19,1295,1295,50,2568510656
22,"germane","descending",19,1261,1261,48,2525100656
23,"germane","descending",19,1280,1280,52,2545873616
24,"germane","descending",19,1240,1240,50,2480383248
25,"germane","descending",19,1283,1283,50,2598906016
26,"germane","descending",19,1291,1291,50,2589263616
27,"germane","descending",19,1258,1258,49,2521329088
28,"germane","descending",19,1283,1283,50,2538199952
29,"germane","descending",19,1300,1300,50,2608245392
30,"germane","descending",19,1300,1300,52,2576266288
31,"germane","descending",19,1277,1277,49,2564219840
32,"germane","descending",19,1261,1261,50,2533213232
33,"germane","descending",19,1256,1256,48,2497225248
34,"germane","descending",19,1293,1293,51,2574459424
35,"germane","descending",19,1250,1251,50,2503241024
36,"germane","descending",19,1281,1281,50,2564625584
37,"germane","descending",19,1277,1277,50,2541047408
38,"germane","descending",19,1271,1271,50,2543562592
39,"germane","descending",19,1270,1270,51,2568597440
40,"germane","descending",19,1299,1299,50,2594194512
41,"germane","descending",19,1284,1284,52,2544871680
42,"germane","descending",19,1268,1268,50,2552649280
43,"germane","descending",19,1285,1285,51,2563972160
44,"germane","descending",19,1269,1269,50,2540336672
45,"germane","descending",19,1276,1277,49,2565683152
46,"germane","descending",19,1282,1282,51,2532226992
47,"germane","descending",19,1274,1274,50,2553336864
48,"germane","descending",19,1252,1252,49,2487826528
49,"germane","descending",19,1291,1291,50,2589069904
50,"germane","descending",19,1278,1278,49,2575733184
51,"germane","descending",19,1277,1277,51,2518314928
52,"germane","descending",19,1269,1269,49,2559218432
53,"germane","descending",19,1266,1266,52,2519068576
54,"germane","descending",19,1259,1259,49,2524986128
