"sample","name","distribution","size","cpu","real","gc","memory"
35,"monadic","ascending",18,557,557,127,1762590832
36,"monadic","ascending",18,555,556,124,1762602416
37,"monadic","ascending",18,556,556,126,1762593648
38,"monadic","ascending",18,559,559,127,1762601712
39,"monadic","ascending",18,555,555,124,1762590832
40,"monadic","ascending",18,555,555,125,1762602416
41,"monadic","ascending",18,554,554,123,1762593648
42,"monadic","ascending",18,555,555,125,1762601712
43,"monadic","ascending",18,560,560,127,1762590832
44,"monadic","ascending",18,557,557,123,1762602416
45,"monadic","ascending",18,551,551,121,1762593648
46,"monadic","ascending",18,554,554,122,1762601712
47,"monadic","ascending",18,556,556,123,1762590832
48,"monadic","ascending",18,560,560,127,1762602416
49,"monadic","ascending",18,558,558,127,1762593648
50,"monadic","ascending",18,555,555,123,1762601712
51,"monadic","ascending",18,560,560,127,1762590832
52,"monadic","ascending",18,556,556,123,1762602416
53,"monadic","ascending",18,557,557,127,1762593648
54,"monadic","ascending",18,557,557,125,1762601712
55,"monadic","ascending",18,557,557,125,1762590832
56,"monadic","ascending",18,553,553,123,1762602416
57,"monadic","ascending",18,556,556,123,1762593648
58,"monadic","ascending",18,559,559,127,1762601712
59,"monadic","ascending",18,559,559,127,1762590832
60,"monadic","ascending",18,557,557,126,1762602416
61,"monadic","ascending",18,561,561,127,1762593648
62,"monadic","ascending",18,557,558,126,1762601712
63,"monadic","ascending",18,553,554,123,1762590832
64,"monadic","ascending",18,558,558,126,1762602416
65,"monadic","ascending",18,558,558,127,1762593648
66,"monadic","ascending",18,557,557,127,1762601712
67,"monadic","ascending",18,553,554,123,1762590832
68,"monadic","ascending",18,551,551,122,1762602416
69,"monadic","ascending",18,552,552,122,1762593648
70,"monadic","ascending",18,557,557,126,1762601712
71,"monadic","ascending",18,557,557,125,1762590832
72,"monadic","ascending",18,555,555,123,1762602416
73,"monadic","ascending",18,558,558,125,1762593648
74,"monadic","ascending",18,556,556,126,1762601712
75,"monadic","ascending",18,559,559,127,1762590832
76,"monadic","ascending",18,558,558,127,1762602416
77,"monadic","ascending",18,557,557,127,1762593648
78,"monadic","ascending",18,560,560,128,1762601712
79,"monadic","ascending",18,560,560,127,1762590832
80,"monadic","ascending",18,556,556,127,1762602416
81,"monadic","ascending",18,561,561,128,1762593648
82,"monadic","ascending",18,553,553,124,1762601712
83,"monadic","ascending",18,553,553,123,1762590832
84,"monadic","ascending",18,551,551,122,1762602416
85,"monadic","ascending",18,552,552,122,1762593648
86,"monadic","ascending",18,554,554,123,1762601712
87,"monadic","ascending",18,556,556,125,1762590832
88,"monadic","ascending",18,558,558,124,1762602416
89,"monadic","ascending",18,554,555,123,1762593648
90,"monadic","ascending",18,556,556,123,1762601712
91,"monadic","ascending",18,556,556,123,1762590832
92,"monadic","ascending",18,559,560,126,1762602416
93,"monadic","ascending",18,557,557,123,1762593648
94,"monadic","ascending",18,555,555,124,1762601712
95,"monadic","ascending",18,552,552,123,1762590832
96,"monadic","ascending",18,557,557,127,1762602416
97,"monadic","ascending",18,552,552,122,1762593648
98,"monadic","ascending",18,556,556,125,1762601712
99,"monadic","ascending",18,553,553,124,1762590832
0,"monadic","ascending",19,1266,1266,364,3714098912
1,"monadic","ascending",19,1274,1275,371,3714088800
2,"monadic","ascending",19,1265,1265,362,3714098592
3,"monadic","ascending",19,1265,1265,363,3714088800
4,"monadic","ascending",19,1258,1258,361,3714098592
5,"monadic","ascending",19,1260,1260,359,3714088800
6,"monadic","ascending",19,1258,1258,359,3714098592
7,"monadic","ascending",19,1262,1263,361,3714088800
8,"monadic","ascending",19,1262,1262,361,3714098592
9,"monadic","ascending",19,1262,1262,362,3714088800
10,"monadic","ascending",19,1278,1279,373,3714098592
11,"monadic","ascending",19,1276,1277,368,3714088800
12,"monadic","ascending",19,1265,1265,363,3714098592
13,"monadic","ascending",19,1264,1264,361,3714088800
14,"monadic","ascending",19,1266,1266,363,3714098592
15,"monadic","ascending",19,1267,1267,363,3714088800
16,"monadic","ascending",19,1276,1277,370,3714098592
17,"monadic","ascending",19,1283,1283,373,3714088800
18,"monadic","ascending",19,1279,1279,370,3714098592
19,"monadic","ascending",19,1273,1273,365,3714088800
20,"monadic","ascending",19,1278,1279,374,3714098592
21,"monadic","ascending",19,1268,1268,361,3714088800
22,"monadic","ascending",19,1264,1265,361,3714098592
23,"monadic","ascending",19,1273,1273,367,3714088800
24,"monadic","ascending",19,1274,1275,371,3714098592
25,"monadic","ascending",19,1262,1262,361,3714088800
26,"monadic","ascending",19,1265,1265,361,3714098592
27,"monadic","ascending",19,1277,1277,367,3714088800
28,"monadic","ascending",19,1283,1283,375,3714098592
29,"monadic","ascending",19,1268,1268,365,3714088800
30,"monadic","ascending",19,1267,1267,363,3714098592
31,"monadic","ascending",19,1264,1264,362,3714088800
32,"monadic","ascending",19,1263,1263,362,3714098592
33,"monadic","ascending",19,1261,1262,361,3714088800
34,"monadic","ascending",19,1273,1273,365,3714098592
35,"monadic","ascending",19,1266,1267,364,3714088800
36,"monadic","ascending",19,1270,1270,369,3714098592
37,"monadic","ascending",19,1272,1272,368,3714088800
38,"monadic","ascending",19,1274,1274,372,3714098592
39,"monadic","ascending",19,1276,1276,373,3714088800
40,"monadic","ascending",19,1274,1274,369,3714098592
41,"monadic","ascending",19,1269,1269,366,3714088800
42,"monadic","ascending",19,1272,1272,371,3714098592
43,"monadic","ascending",19,1278,1279,374,3714088800
44,"monadic","ascending",19,1264,1264,363,3714098592
45,"monadic","ascending",19,1262,1262,362,3714088800
46,"monadic","ascending",19,1268,1268,363,3714098592
47,"monadic","ascending",19,1262,1262,362,3714088800
48,"monadic","ascending",19,1271,1271,368,3714098592
49,"monadic","ascending",19,1276,1276,374,3714088800
50,"monadic","ascending",19,1266,1267,363,3714098592
51,"monadic","ascending",19,1267,1267,363,3714088800
52,"monadic","ascending",19,1266,1267,363,3714098592
53,"monadic","ascending",19,1267,1267,363,3714088800
54,"monadic","ascending",19,1265,1265,363,3714098592
55,"monadic","ascending",19,1266,1266,362,3714088800
56,"monadic","ascending",19,1277,1277,373,3714098592
57,"monadic","ascending",19,1279,1279,376,3714088800
58,"monadic","ascending",19,1280,1280,376,3714098592
59,"monadic","ascending",19,1282,1283,377,3714088800
60,"monadic","ascending",19,1281,1281,375,3714098592
61,"monadic","ascending",19,1274,1274,366,3714088800
62,"monadic","ascending",19,1284,1284,377,3714098592
63,"monadic","ascending",19,1266,1267,360,3714088800
64,"monadic","ascending",19,1277,1277,368,3714098592
65,"monadic","ascending",19,1273,1274,366,3714088800
66,"monadic","ascending",19,1277,1278,373,3714098592
67,"monadic","ascending",19,1278,1279,374,3714088800
68,"monadic","ascending",19,1287,1287,377,3714098592
69,"monadic","ascending",19,1280,1280,372,3714088800
70,"monadic","ascending",19,1271,1271,367,3714098592
71,"monadic","ascending",19,1269,1270,365,3714088800
72,"monadic","ascending",19,1270,1270,369,3714098592
73,"monadic","ascending",19,1263,1263,361,3714088800
74,"monadic","ascending",19,1262,1262,361,3714098592
75,"monadic","ascending",19,1261,1262,362,3714088800
76,"monadic","ascending",19,1265,1265,363,3714098592
77,"monadic","ascending",19,1277,1278,374,3714088800
78,"monadic","ascending",19,1265,1265,363,3714098592
79,"monadic","ascending",19,1274,1274,374,3714088800
80,"monadic","ascending",19,1277,1277,374,3714098592
81,"monadic","ascending",19,1289,1289,377,3714088800
82,"monadic","ascending",19,1283,1283,375,3714098592
83,"monadic","ascending",19,1267,1267,362,3714088800
84,"monadic","ascending",19,1265,1265,363,3714098592
85,"monadic","ascending",19,1270,1270,364,3714088800
86,"monadic","ascending",19,1273,1273,367,3714098592
87,"monadic","ascending",19,1267,1267,364,3714088800
88,"monadic","ascending",19,1267,1267,367,3714098592
89,"monadic","ascending",19,1271,1271,367,3714088800
90,"monadic","ascending",19,1269,1269,366,3714098592
91,"monadic","ascending",19,1266,1267,363,3714088800
92,"monadic","ascending",19,1268,1269,367,3714098592
93,"monadic","ascending",19,1273,1273,367,3714088800
94,"monadic","ascending",19,1271,1272,367,3714098592
95,"monadic","ascending",19,1277,1277,372,3714088800
96,"monadic","ascending",19,1319,1319,404,3714098592
97,"monadic","ascending",19,1271,1271,363,3714088800
98,"monadic","ascending",19,1284,1285,376,3714098592
99,"monadic","ascending",19,1281,1281,375,3714088800
0,"monadic","ascending",20,2694,2694,792,7805964880
1,"monadic","ascending",20,2677,2678,781,7805990928
2,"monadic","ascending",20,2659,2660,774,7805991120
3,"monadic","ascending",20,2665,2666,781,7806055552
4,"monadic","ascending",20,2685,2686,796,7805985744
5,"monadic","ascending",20,2654,2654,771,7805989392
6,"monadic","ascending",20,2667,2668,776,7805990608
7,"monadic","ascending",20,2663,2663,777,7806055552
8,"monadic","ascending",20,2664,2665,777,7805985744
9,"monadic","ascending",20,2676,2677,791,7805989392
10,"monadic","ascending",20,2654,2654,769,7805990608
11,"monadic","ascending",20,2695,2695,803,7806055552
12,"monadic","ascending",20,2690,2691,801,7805985744
13,"monadic","ascending",20,2676,2677,791,7805989392
14,"monadic","ascending",20,2676,2676,790,7805990608
15,"monadic","ascending",20,2678,2678,793,7806055552
16,"monadic","ascending",20,2665,2665,782,7805985744
17,"monadic","ascending",20,2681,2682,798,7805989392
18,"monadic","ascending",20,2681,2681,799,7805990608
19,"monadic","ascending",20,2680,2680,796,7806055552
20,"monadic","ascending",20,2691,2692,799,7805985744
21,"monadic","ascending",20,2678,2678,786,7805989392
22,"monadic","ascending",20,2686,2686,793,7805990608
23,"monadic","ascending",20,2694,2694,806,7806055552
24,"monadic","ascending",20,2696,2697,807,7805985744
25,"monadic","ascending",20,2681,2682,787,7805989392
26,"monadic","ascending",20,2694,2695,797,7805990608
27,"monadic","ascending",20,2680,2680,783,7806055552
28,"monadic","ascending",20,2681,2681,783,7805985744
29,"monadic","ascending",20,2683,2684,787,7805989392
30,"monadic","ascending",20,2665,2665,776,7805990608
31,"monadic","ascending",20,2683,2683,782,7806055552
32,"monadic","ascending",20,2660,2660,777,7805985744
33,"monadic","ascending",20,2676,2676,789,7805989392
34,"monadic","ascending",20,2684,2684,794,7805990608
35,"monadic","ascending",20,2690,2691,797,7806055552
36,"monadic","ascending",20,2670,2671,778,7805985744
37,"monadic","ascending",20,2672,2673,778,7805989392
38,"monadic","ascending",20,2668,2669,777,7805990608
39,"monadic","ascending",20,2670,2671,780,7806055552
40,"monadic","ascending",20,2690,2690,798,7805985744
41,"monadic","ascending",20,2673,2674,778,7805989392
42,"monadic","ascending",20,2674,2674,780,7805990608
43,"monadic","ascending",20,2673,2673,782,7806055552
44,"monadic","ascending",20,2679,2680,785,7805985744
45,"monadic","ascending",20,2664,2664,772,7805989392
46,"monadic","ascending",20,2674,2675,781,7805990608
47,"monadic","ascending",20,2693,2694,799,7806055552
48,"monadic","ascending",20,2690,2690,795,7805985744
49,"monadic","ascending",20,2680,2681,783,7805989392
50,"monadic","ascending",20,2694,2694,795,7805990608
51,"monadic","ascending",20,2676,2677,788,7806055552
52,"monadic","ascending",20,2662,2663,778,7805985744
53,"monadic","ascending",20,2684,2685,795,7805989392
54,"monadic","ascending",20,2682,2682,797,7805990608
55,"monadic","ascending",20,2678,2679,796,7806055552
56,"monadic","ascending",20,2664,2664,780,7805985744
57,"monadic","ascending",20,2677,2678,793,7805989392
58,"monadic","ascending",20,2689,2690,802,7805990608
59,"monadic","ascending",20,2686,2686,802,7806055552
60,"monadic","ascending",20,2672,2672,784,7805985744
61,"monadic","ascending",20,2688,2688,802,7805989392
62,"monadic","ascending",20,2681,2681,798,7805990608
63,"monadic","ascending",20,2669,2669,786,7806055552
64,"monadic","ascending",20,2709,2709,798,7805985744
65,"monadic","ascending",20,2657,2657,777,7805989392
66,"monadic","ascending",20,2660,2660,779,7805990608
67,"monadic","ascending",20,2664,2665,778,7806055552
68,"monadic","ascending",20,2653,2653,771,7805985744
69,"monadic","ascending",20,2672,2673,774,7805989392
70,"monadic","ascending",20,2687,2688,794,7805990608
71,"monadic","ascending",20,2690,2690,796,7806055552
72,"monadic","ascending",20,2693,2694,799,7805985744
73,"monadic","ascending",20,2699,2699,805,7805989392
74,"monadic","ascending",20,2688,2688,802,7805990608
75,"monadic","ascending",20,2678,2679,788,7806055552
76,"monadic","ascending",20,2663,2663,777,7805985744
77,"monadic","ascending",20,2674,2675,781,7805989392
78,"monadic","ascending",20,2665,2665,778,7805990608
79,"monadic","ascending",20,2673,2674,781,7806055552
80,"monadic","ascending",20,2686,2686,792,7805985744
81,"monadic","ascending",20,2674,2674,785,7805989392
82,"monadic","ascending",20,2674,2674,787,7805990608
83,"monadic","ascending",20,2658,2659,773,7806055552
84,"monadic","ascending",20,2674,2674,782,7805985744
85,"monadic","ascending",20,2677,2677,790,7805989392
86,"monadic","ascending",20,2683,2683,793,7805990608
87,"monadic","ascending",20,2689,2690,799,7806055552
88,"monadic","ascending",20,2682,2682,800,7805985744
89,"monadic","ascending",20,2678,2678,793,7805989392
90,"monadic","ascending",20,2672,2672,792,7805990608
91,"monadic","ascending",20,2670,2670,780,7806055552
92,"monadic","ascending",20,2661,2661,777,7805985744
93,"monadic","ascending",20,2662,2663,777,7805989392
94,"monadic","ascending",20,2673,2674,781,7805990608
95,"monadic","ascending",20,2660,2661,778,7806055552
96,"monadic","ascending",20,2677,2677,798,7805985744
97,"monadic","ascending",20,2691,2692,802,7805989392
98,"monadic","ascending",20,2665,2665,776,7805990608
99,"monadic","ascending",20,2696,2697,802,7806055552
0,"okasaki","descending",16,187,187,24,393583200
1,"okasaki","descending",16,188,188,24,393582944
2,"okasaki","descending",16,186,186,24,393583008
3,"okasaki","descending",16,186,186,24,393517040
4,"okasaki","descending",16,188,188,24,393583392
5,"okasaki","descending",16,189,189,25,393583456
6,"okasaki","descending",16,188,188,24,393583328
7,"okasaki","descending",16,188,188,24,393583520
8,"okasaki","descending",16,187,187,24,393583328
9,"okasaki","descending",16,187,187,24,393583136
10,"okasaki","descending",16,188,188,24,393582816
11,"okasaki","descending",16,188,188,24,393583328
12,"okasaki","descending",16,188,188,24,393583328
13,"okasaki","descending",16,187,187,24,393582816
14,"okasaki","descending",16,188,188,24,393583264
15,"okasaki","descending",16,189,189,24,393582816
16,"okasaki","descending",16,188,188,24,393583072
17,"okasaki","descending",16,187,187,24,393582688
18,"okasaki","descending",16,187,187,24,393582624
19,"okasaki","descending",16,189,189,24,393583008
20,"okasaki","descending",16,189,189,25,393583328
21,"okasaki","descending",16,188,188,24,393583392
22,"okasaki","descending",16,187,187,24,393517104
23,"okasaki","descending",16,188,189,25,393583328
24,"okasaki","descending",16,189,189,25,393583392
25,"okasaki","descending",16,187,187,24,393583008
26,"okasaki","descending",16,188,188,25,393583456
27,"okasaki","descending",16,187,187,24,393583008
28,"okasaki","descending",16,188,188,24,393583136
29,"okasaki","descending",16,188,188,24,393583456
30,"okasaki","descending",16,189,189,24,393583392
31,"okasaki","descending",16,189,189,25,393583264
32,"okasaki","descending",16,188,188,24,393583392
33,"okasaki","descending",16,189,189,25,393583264
34,"okasaki","descending",16,188,188,24,393582816
35,"okasaki","descending",16,188,188,24,393583072
36,"okasaki","descending",16,190,190,25,393582688
37,"okasaki","descending",16,189,189,24,393582624
38,"okasaki","descending",16,187,187,24,393583008
39,"okasaki","descending",16,188,188,24,393583328
40,"okasaki","descending",16,189,189,25,393583392
41,"okasaki","descending",16,189,189,24,393517104
42,"okasaki","descending",16,187,187,24,393583328
43,"okasaki","descending",16,189,189,24,393583392
44,"okasaki","descending",16,188,188,24,393583008
45,"okasaki","descending",16,189,189,24,393583456
46,"okasaki","descending",16,189,189,25,393583008
47,"okasaki","descending",16,187,187,24,393583136
48,"okasaki","descending",16,188,188,24,393583456
49,"okasaki","descending",16,188,188,24,393583392
50,"okasaki","descending",16,187,187,24,393583264
51,"okasaki","descending",16,188,188,25,393583392
52,"okasaki","descending",16,188,188,24,393583264
53,"okasaki","descending",16,188,188,24,393582816
54,"okasaki","descending",16,189,189,24,393583072
55,"okasaki","descending",16,190,190,25,393582688
56,"okasaki","descending",16,188,188,24,393582624
57,"okasaki","descending",16,188,189,24,393583008
58,"okasaki","descending",16,189,189,25,393583328
59,"okasaki","descending",16,188,188,24,393583392
60,"okasaki","descending",16,189,189,25,393517104
61,"okasaki","descending",16,187,187,24,393583328
62,"okasaki","descending",16,187,187,24,393583392
63,"okasaki","descending",16,188,188,24,393583008
64,"okasaki","descending",16,188,188,24,393583456
65,"okasaki","descending",16,188,188,24,393583008
66,"okasaki","descending",16,189,189,25,393583136
67,"okasaki","descending",16,190,190,24,393583456
68,"okasaki","descending",16,189,189,25,393583392
69,"okasaki","descending",16,189,189,25,393583264
70,"okasaki","descending",16,188,188,24,393583392
71,"okasaki","descending",16,188,188,24,393583264
72,"okasaki","descending",16,191,191,26,393582816
73,"okasaki","descending",16,189,189,24,393583072
74,"okasaki","descending",16,188,188,24,393582688
75,"okasaki","descending",16,189,189,24,393582624
76,"okasaki","descending",16,189,189,24,393583008
77,"okasaki","descending",16,189,189,24,393583328
78,"okasaki","descending",16,189,189,24,393583392
79,"okasaki","descending",16,188,188,24,393517104
80,"okasaki","descending",16,188,188,24,393583328
81,"okasaki","descending",16,188,189,24,393583392
82,"okasaki","descending",16,189,189,24,393583008
83,"okasaki","descending",16,189,190,25,393583456
84,"okasaki","descending",16,191,191,25,393583008
85,"okasaki","descending",16,191,191,25,393583136
86,"okasaki","descending",16,189,189,24,393583456
87,"okasaki","descending",16,189,189,24,393583392
88,"okasaki","descending",16,189,189,24,393583264
89,"okasaki","descending",16,190,190,25,393583392
90,"okasaki","descending",16,190,190,25,393583264
91,"okasaki","descending",16,189,189,24,393582816
92,"okasaki","descending",16,189,189,24,393583072
93,"okasaki","descending",16,188,188,24,393582688
94,"okasaki","descending",16,190,190,24,393582624
95,"okasaki","descending",16,190,190,25,393583008
96,"okasaki","descending",16,189,189,25,393583328
97,"okasaki","descending",16,188,188,24,393583392
98,"okasaki","descending",16,190,190,25,393517104
99,"okasaki","descending",16,189,189,24,393583328
0,"okasaki","descending",17,412,412,63,834464816
1,"okasaki","descending",17,414,414,63,834465456
2,"okasaki","descending",17,412,412,62,834399488
3,"okasaki","descending",17,412,412,62,834464816
4,"okasaki","descending",17,412,412,62,834399616
5,"okasaki","descending",17,414,414,63,834464112
6,"okasaki","descending",17,410,410,62,834466160
7,"okasaki","descending",17,412,412,62,834399616
8,"okasaki","descending",17,411,411,62,834464752
9,"okasaki","descending",17,410,410,62,834400256
10,"okasaki","descending",17,412,412,62,834464112
11,"okasaki","descending",17,412,412,62,834466160
12,"okasaki","descending",17,413,413,62,834399616
13,"okasaki","descending",17,411,411,62,834464752
14,"okasaki","descending",17,413,413,63,834400256
15,"okasaki","descending",17,413,413,62,834464112
16,"okasaki","descending",17,412,412,62,834466160
17,"okasaki","descending",17,413,413,62,834399616
18,"okasaki","descending",17,411,411,62,834464752
19,"okasaki","descending",17,411,411,62,834400256
20,"okasaki","descending",17,413,413,63,834464112
21,"okasaki","descending",17,414,414,63,834466160
22,"okasaki","descending",17,414,414,64,834399616
23,"okasaki","descending",17,412,412,62,834464752
24,"okasaki","descending",17,414,414,62,834400256
25,"okasaki","descending",17,411,411,62,834464112
26,"okasaki","descending",17,411,411,62,834466160
27,"okasaki","descending",17,414,414,63,834399616
28,"okasaki","descending",17,411,411,62,834464752
29,"okasaki","descending",17,413,413,63,834400256
30,"okasaki","descending",17,414,414,64,834464112
31,"okasaki","descending",17,412,412,62,834466160
32,"okasaki","descending",17,410,410,62,834399616
33,"okasaki","descending",17,412,412,64,834464752
34,"okasaki","descending",17,414,414,62,834400256
35,"okasaki","descending",17,412,412,62,834464112
36,"okasaki","descending",17,413,414,62,834466160
37,"okasaki","descending",17,412,412,62,834399616
38,"okasaki","descending",17,412,412,62,834464752
39,"okasaki","descending",17,415,415,64,834400256
40,"okasaki","descending",17,412,412,62,834464112
41,"okasaki","descending",17,413,413,62,834466160
42,"okasaki","descending",17,410,410,61,834399616
43,"okasaki","descending",17,417,417,65,834464752
44,"okasaki","descending",17,409,409,61,834400256
45,"okasaki","descending",17,413,414,64,834464112
46,"okasaki","descending",17,417,417,64,834466160
47,"okasaki","descending",17,410,410,61,834399616
48,"okasaki","descending",17,410,410,61,834464752
49,"okasaki","descending",17,411,411,62,834400256
50,"okasaki","descending",17,413,413,63,834464112
51,"okasaki","descending",17,411,411,62,834466160
52,"okasaki","descending",17,409,409,61,834399616
53,"okasaki","descending",17,409,409,61,834464752
54,"okasaki","descending",17,410,410,62,834400256
55,"okasaki","descending",17,409,409,61,834464112
56,"okasaki","descending",17,415,415,64,834466160
57,"okasaki","descending",17,411,411,61,834399616
58,"okasaki","descending",17,414,414,64,834464752
59,"okasaki","descending",17,409,410,61,834400256
60,"okasaki","descending",17,412,412,62,834464112
61,"okasaki","descending",17,410,410,61,834466160
62,"okasaki","descending",17,414,414,64,834399616
63,"okasaki","descending",17,411,411,62,834464752
64,"okasaki","descending",17,411,411,61,834400256
65,"okasaki","descending",17,410,410,62,834464112
66,"okasaki","descending",17,410,410,61,834466160
67,"okasaki","descending",17,412,412,63,834399616
68,"okasaki","descending",17,410,410,62,834464752
69,"okasaki","descending",17,410,410,62,834400256
70,"okasaki","descending",17,411,411,62,834464112
71,"okasaki","descending",17,411,411,61,834466160
72,"okasaki","descending",17,408,408,61,834399616
73,"okasaki","descending",17,409,409,62,834464752
74,"okasaki","descending",17,411,411,61,834400256
75,"okasaki","descending",17,411,411,62,834464112
76,"okasaki","descending",17,409,409,61,834466160
77,"okasaki","descending",17,412,412,63,834399616
78,"okasaki","descending",17,412,412,62,834464752
79,"okasaki","descending",17,411,411,62,834400256
80,"okasaki","descending",17,412,412,62,834464112
81,"okasaki","descending",17,410,410,62,834466160
82,"okasaki","descending",17,412,412,62,834399616
83,"okasaki","descending",17,411,411,62,834464752
84,"okasaki","descending",17,410,410,62,834400256
85,"okasaki","descending",17,411,411,62,834464112
86,"okasaki","descending",17,410,410,62,834466160
87,"okasaki","descending",17,412,413,62,834399616
88,"okasaki","descending",17,410,410,61,834464752
89,"okasaki","descending",17,412,412,63,834400256
90,"okasaki","descending",17,412,412,62,834464112
91,"okasaki","descending",17,411,411,62,834466160
92,"okasaki","descending",17,412,412,62,834399616
93,"okasaki","descending",17,411,411,62,834464752
94,"okasaki","descending",17,411,411,61,834400256
95,"okasaki","descending",17,412,412,62,834464112
96,"okasaki","descending",17,411,411,62,834466160
97,"okasaki","descending",17,410,410,61,834399616
98,"okasaki","descending",17,411,411,63,834464752
99,"okasaki","descending",17,410,410,61,834400256
0,"okasaki","descending",18,877,878,134,1763356752
1,"okasaki","descending",18,868,868,130,1763294816
2,"okasaki","descending",18,869,869,130,1763356496
3,"okasaki","descending",18,866,866,129,1763295712
4,"okasaki","descending",18,866,866,129,1763356496
5,"okasaki","descending",18,866,866,129,1763295712
6,"okasaki","descending",18,867,867,129,1763356496
7,"okasaki","descending",18,868,868,129,1763295712
8,"okasaki","descending",18,875,875,134,1763356496
9,"okasaki","descending",18,870,870,130,1763295712
10,"okasaki","descending",18,873,873,133,1763356496
11,"okasaki","descending",18,867,867,128,1763295712
12,"okasaki","descending",18,867,867,129,1763356496
13,"okasaki","descending",18,875,875,134,1763295712
14,"okasaki","descending",18,870,870,130,1763356496
15,"okasaki","descending",18,877,877,134,1763295712
16,"okasaki","descending",18,870,870,129,1763356496
17,"okasaki","descending",18,880,880,133,1763295712
18,"okasaki","descending",18,874,874,130,1763356496
19,"okasaki","descending",18,888,888,139,1763295712
20,"okasaki","descending",18,876,876,135,1763356496
21,"okasaki","descending",18,869,869,130,1763295712
22,"okasaki","descending",18,868,868,129,1763356496
23,"okasaki","descending",18,870,870,129,1763295712
24,"okasaki","descending",18,873,873,130,1763356496
25,"okasaki","descending",18,877,877,133,1763295712
26,"okasaki","descending",18,875,875,131,1763356496
27,"okasaki","descending",18,874,874,131,1763295712
28,"okasaki","descending",18,869,869,130,1763356496
29,"okasaki","descending",18,896,896,142,1763295712
30,"okasaki","descending",18,875,875,131,1763356496
31,"okasaki","descending",18,874,874,131,1763295712
32,"okasaki","descending",18,870,870,130,1763356496
33,"okasaki","descending",18,871,871,129,1763295712
34,"okasaki","descending",18,870,870,129,1763356496
35,"okasaki","descending",18,873,873,132,1763295712
36,"okasaki","descending",18,877,877,132,1763356496
37,"okasaki","descending",18,878,878,134,1763295712
38,"okasaki","descending",18,883,883,139,1763356496
39,"okasaki","descending",18,875,875,135,1763295712
40,"okasaki","descending",18,873,873,131,1763356496
41,"okasaki","descending",18,873,873,130,1763295712
42,"okasaki","descending",18,876,876,134,1763356496
43,"okasaki","descending",18,878,878,133,1763295712
44,"okasaki","descending",18,876,876,134,1763356496
45,"okasaki","descending",18,876,876,133,1763295712
46,"okasaki","descending",18,880,880,136,1763356496
47,"okasaki","descending",18,873,873,130,1763295712
48,"okasaki","descending",18,868,869,129,1763356496
49,"okasaki","descending",18,872,872,131,1763295712
50,"okasaki","descending",18,869,870,131,1763356496
51,"okasaki","descending",18,880,880,136,1763295712
52,"okasaki","descending",18,879,879,136,1763356496
53,"okasaki","descending",18,876,876,135,1763295712
54,"okasaki","descending",18,876,876,135,1763356496
55,"okasaki","descending",18,870,870,130,1763295712
56,"okasaki","descending",18,877,877,131,1763356496
57,"okasaki","descending",18,879,879,132,1763295712
58,"okasaki","descending",18,882,882,135,1763356496
59,"okasaki","descending",18,876,876,131,1763295712
60,"okasaki","descending",18,877,878,131,1763356496
61,"okasaki","descending",18,876,876,131,1763295712
62,"okasaki","descending",18,874,874,131,1763356496
63,"okasaki","descending",18,880,880,136,1763295712
64,"okasaki","descending",18,880,881,136,1763356496
65,"okasaki","descending",18,878,878,136,1763295712
66,"okasaki","descending",18,878,878,136,1763356496
67,"okasaki","descending",18,877,877,133,1763295712
68,"okasaki","descending",18,873,873,133,1763356496
69,"okasaki","descending",18,882,882,136,1763295712
70,"okasaki","descending",18,872,872,131,1763356496
71,"okasaki","descending",18,873,873,132,1763295712
72,"okasaki","descending",18,876,876,131,1763356496
73,"okasaki","descending",18,873,873,130,1763295712
74,"okasaki","descending",18,874,874,131,1763356496
75,"okasaki","descending",18,871,871,131,1763295712
76,"okasaki","descending",18,880,880,136,1763356496
77,"okasaki","descending",18,871,871,129,1763295712
78,"okasaki","descending",18,871,871,130,1763356496
79,"okasaki","descending",18,874,874,133,1763295712
80,"okasaki","descending",18,872,872,130,1763356496
81,"okasaki","descending",18,875,875,132,1763295712
82,"okasaki","descending",18,876,876,132,1763356496
83,"okasaki","descending",18,873,873,130,1763295712
84,"okasaki","descending",18,871,871,130,1763356496
85,"okasaki","descending",18,871,871,130,1763295712
86,"okasaki","descending",18,872,872,130,1763356496
87,"okasaki","descending",18,872,872,131,1763295712
88,"okasaki","descending",18,874,874,130,1763356496
89,"okasaki","descending",18,882,882,136,1763295712
90,"okasaki","descending",18,875,875,132,1763356496
91,"okasaki","descending",18,882,883,136,1763295712
92,"okasaki","descending",18,879,879,135,1763356496
93,"okasaki","descending",18,870,871,131,1763295712
94,"okasaki","descending",18,902,903,144,1763356496
95,"okasaki","descending",18,887,887,139,1763295712
96,"okasaki","descending",18,878,878,131,1763356496
97,"okasaki","descending",18,876,876,132,1763295712
98,"okasaki","descending",18,876,876,132,1763356496
99,"okasaki","descending",18,877,877,131,1763295712
0,"okasaki","descending",19,1928,1928,358,3715784176
1,"okasaki","descending",19,1933,1933,359,3715854368
2,"okasaki","descending",19,1933,1934,367,3715783472
3,"okasaki","descending",19,1921,1921,356,3715791024
4,"okasaki","descending",19,1913,1913,353,3715781616
5,"okasaki","descending",19,1923,1923,359,3715785776
6,"okasaki","descending",19,1913,1914,350,3715855008
7,"okasaki","descending",19,1934,1935,363,3715783472
